IdFeedBack,Prediction
S01_Sess03_FB043,0.80715411483146104
S01_Sess03_FB044,0.82553516347945743
S01_Sess03_FB045,0.82042148101718138
S01_Sess03_FB046,0.82253011258656683
S01_Sess03_FB047,0.83018710820050945
S01_Sess03_FB048,0.81572647082227079
S01_Sess03_FB049,0.81652541457483019
S01_Sess03_FB050,0.81520270744893097
S01_Sess03_FB051,0.84753473441526617
S01_Sess03_FB052,0.80702314859756363
S01_Sess03_FB053,0.82285900857194305
S01_Sess03_FB054,0.82101115213230369
S01_Sess03_FB055,0.81251844343884638
S01_Sess03_FB056,0.82524752337434926
S01_Sess03_FB057,0.80368170838642805
S01_Sess03_FB058,0.80926572112268425
S01_Sess03_FB059,0.82855011431383507
S01_Sess03_FB060,0.8201064501591564
S01_Sess04_FB001,0.82043306527468007
S01_Sess04_FB002,0.80924693046273799
S01_Sess04_FB003,0.82175740593281232
S01_Sess04_FB004,0.82154939700133145
S01_Sess04_FB005,0.8080434103667482
S01_Sess04_FB006,0.82929818552800705
S01_Sess04_FB007,0.83587642824605513
S01_Sess04_FB008,0.84324111691155368
S01_Sess04_FB009,0.83806210821534932
S01_Sess04_FB010,0.81825312472814604
S01_Sess04_FB011,0.82726824430900914
S01_Sess04_FB012,0.82161705921102124
S01_Sess04_FB013,0.82213463052675884
S01_Sess04_FB014,0.81703567185873305
S01_Sess04_FB015,0.81490414615740614
S01_Sess04_FB016,0.82860300986129909
S01_Sess04_FB017,0.83230541757093968
S01_Sess04_FB018,0.8166677147668171
S01_Sess04_FB019,0.81804888496136885
S01_Sess04_FB020,0.81677173120839741
S01_Sess04_FB021,0.82016161443755464
S01_Sess04_FB022,0.8088079600707373
S01_Sess04_FB023,0.80823403598587096
S01_Sess04_FB024,0.83976067584506409
S01_Sess04_FB025,0.82051728417088088
S01_Sess04_FB026,0.79987156399128334
S01_Sess04_FB027,0.80575976157145224
S01_Sess04_FB028,0.81811400896194997
S01_Sess04_FB029,0.82646132022664021
S01_Sess04_FB030,0.8250855110123404
S01_Sess04_FB031,0.82577593064604504
S01_Sess04_FB032,0.82010370739893268
S01_Sess04_FB033,0.82424676605986869
S01_Sess04_FB034,0.82794542120558234
S01_Sess04_FB035,0.81819015904956949
S01_Sess04_FB036,0.81949858968047107
S01_Sess04_FB037,0.81468854883289998
S01_Sess04_FB038,0.81398321696384701
S01_Sess04_FB039,0.81242367172545504
S01_Sess04_FB040,0.81497401024997318
S01_Sess04_FB041,0.83755197263580017
S01_Sess04_FB042,0.82989348122073447
S01_Sess04_FB043,0.82002044374026006
S01_Sess04_FB044,0.82772505066907931
S01_Sess04_FB045,0.82236016237479082
S01_Sess04_FB046,0.83379554410761569
S01_Sess04_FB047,0.82392787612646412
S01_Sess04_FB048,0.82791815208561115
S01_Sess04_FB049,0.8468578761049087
S01_Sess04_FB050,0.83019895131540877
S01_Sess04_FB051,0.81957744015293088
S01_Sess04_FB052,0.82362474974579869
S01_Sess04_FB053,0.81962321211839617
S01_Sess04_FB054,0.82300331638796531
S01_Sess04_FB055,0.81895737157603177
S01_Sess04_FB056,0.81563160571278037
S01_Sess04_FB057,0.83087298150229294
S01_Sess04_FB058,0.80444786665753643
S01_Sess04_FB059,0.82030258185721561
S01_Sess04_FB060,0.82934723151318301
S01_Sess05_FB001,0.82353416567223325
S01_Sess05_FB002,0.83599158537816898
S01_Sess05_FB003,0.82602062457602177
S01_Sess05_FB004,0.82985567433758267
S01_Sess05_FB005,0.82450577803909997
S01_Sess05_FB006,0.81461625325700104
S01_Sess05_FB007,0.82593348168368641
S01_Sess05_FB008,0.81591552388036837
S01_Sess05_FB009,0.84413404086611932
S01_Sess05_FB010,0.81766045044834257
S01_Sess05_FB011,0.82062043152297359
S01_Sess05_FB012,0.8347120751624385
S01_Sess05_FB013,0.81888679511919849
S01_Sess05_FB014,0.85388436023663372
S01_Sess05_FB015,0.83089283699564076
S01_Sess05_FB016,0.81542710717896627
S01_Sess05_FB017,0.814467767821758
S01_Sess05_FB018,0.8213441753074443
S01_Sess05_FB019,0.82583285067109458
S01_Sess05_FB020,0.82457095744972786
S01_Sess05_FB021,0.81547910750411912
S01_Sess05_FB022,0.82127439140144842
S01_Sess05_FB023,0.8212924410935426
S01_Sess05_FB024,0.81689974320062786
S01_Sess05_FB025,0.82384654946433511
S01_Sess05_FB026,0.81992138889528732
S01_Sess05_FB027,0.82354077238410306
S01_Sess05_FB028,0.8153493860980785
S01_Sess05_FB029,0.8246108648299576
S01_Sess05_FB030,0.82373170338990687
S01_Sess05_FB031,0.83036673932933669
S01_Sess05_FB032,0.83326997751213505
S01_Sess05_FB033,0.82565677010272964
S01_Sess05_FB034,0.82068840488584882
S01_Sess05_FB035,0.82808675228091688
S01_Sess05_FB036,0.82715350263448628
S01_Sess05_FB037,0.8288619410157203
S01_Sess05_FB038,0.84146384277952635
S01_Sess05_FB039,0.82457016825195872
S01_Sess05_FB040,0.8171070854029262
S01_Sess05_FB041,0.83130885828489431
S01_Sess05_FB042,0.82187981591769077
S01_Sess05_FB043,0.82069455231012522
S01_Sess05_FB044,0.83078637269058253
S01_Sess05_FB045,0.81088291048786665
S01_Sess05_FB046,0.82817982996945938
S01_Sess05_FB047,0.81746378159215283
S01_Sess05_FB048,0.82624560529502145
S01_Sess05_FB049,0.82502485430098627
S01_Sess05_FB050,0.82544666914006781
S01_Sess05_FB051,0.8182134091763712
S01_Sess05_FB052,0.83302796565762782
S01_Sess05_FB053,0.83643540892531687
S01_Sess05_FB054,0.82387768201148581
S01_Sess05_FB055,0.83276794201721638
S01_Sess05_FB056,0.81805656798240178
S01_Sess05_FB057,0.81979295595452406
S01_Sess05_FB058,0.82078986533272014
S01_Sess05_FB059,0.81094298791428865
S01_Sess05_FB060,0.81325322069382022
S01_Sess05_FB061,0.83197678748046444
S01_Sess05_FB062,0.82998080615888403
S01_Sess05_FB063,0.82431160041702434
S01_Sess05_FB064,0.82908272531455895
S01_Sess05_FB065,0.83096147875405491
S01_Sess05_FB066,0.82356127867974915
S01_Sess05_FB067,0.83129631391199366
S01_Sess05_FB068,0.82262012327118406
S01_Sess05_FB069,0.82195985582936537
S01_Sess05_FB070,0.829690566501329
S01_Sess05_FB071,0.81686905127940679
S01_Sess05_FB072,0.82322352542971877
S01_Sess05_FB073,0.82286021067562265
S01_Sess05_FB074,0.81659314953771167
S01_Sess05_FB075,0.82328913685965477
S01_Sess05_FB076,0.82865363386607249
S01_Sess05_FB077,0.80307399907421717
S01_Sess05_FB078,0.82916026377317498
S01_Sess05_FB079,0.83799830985028601
S01_Sess05_FB080,0.82173635444884319
S01_Sess05_FB081,0.81432618796453127
S01_Sess05_FB082,0.82911327435320414
S01_Sess05_FB083,0.82395957519904406
S01_Sess05_FB084,0.82229053889204617
S01_Sess05_FB085,0.82377581605801253
S01_Sess05_FB086,0.82455027739390219
S01_Sess05_FB087,0.81569456699428078
S01_Sess05_FB088,0.81719199642411899
S01_Sess05_FB089,0.82185860952870726
S01_Sess05_FB090,0.82862456115796423
S01_Sess05_FB091,0.81557360078118213
S01_Sess05_FB092,0.82144419319431228
S01_Sess05_FB093,0.82782716404299406
S01_Sess05_FB094,0.81786377536805754
S01_Sess05_FB095,0.82814630513756726
S01_Sess05_FB096,0.81194499748894533
S01_Sess05_FB097,0.82555663264326529
S01_Sess05_FB098,0.8075034717275531
S01_Sess05_FB099,0.80450032013692352
S01_Sess05_FB100,0.82971619044925216
S03_Sess01_FB001,0.82080557335882154
S03_Sess01_FB002,0.82373843229978749
S03_Sess01_FB003,0.82134394557740709
S03_Sess01_FB004,0.82084181765524344
S03_Sess01_FB005,0.8137409700231456
S03_Sess01_FB006,0.83546667173153233
S03_Sess01_FB007,0.81896222929312945
S03_Sess01_FB008,0.82617314063608283
S03_Sess01_FB009,0.82459729880486299
S03_Sess01_FB010,0.82678384276908623
S03_Sess01_FB011,0.82140725222253819
S03_Sess01_FB012,0.82372754209788879
S03_Sess01_FB013,0.82291043623689397
S03_Sess01_FB014,0.82411748649245697
S03_Sess01_FB015,0.82788828358438804
S03_Sess01_FB016,0.82381620770158115
S03_Sess01_FB017,0.82459591137447186
S03_Sess01_FB018,0.82557961134173519
S03_Sess01_FB019,0.82507731167420295
S03_Sess01_FB020,0.8235965979079698
S03_Sess01_FB021,0.80782802440858259
S03_Sess01_FB022,0.8270900407269004
S03_Sess01_FB023,0.81907095996328916
S03_Sess01_FB024,0.81071193451319734
S03_Sess01_FB025,0.82532879543821736
S03_Sess01_FB026,0.81273967099860467
S03_Sess01_FB027,0.82169184225504899
S03_Sess01_FB028,0.82139364436099094
S03_Sess01_FB029,0.83612432579741292
S03_Sess01_FB030,0.81217077525915415
S03_Sess01_FB031,0.81751919150054742
S03_Sess01_FB032,0.80944418112537508
S03_Sess01_FB033,0.82402269191596544
S03_Sess01_FB034,0.81514622880915233
S03_Sess01_FB035,0.81555239009280112
S03_Sess01_FB036,0.83298564329779801
S03_Sess01_FB037,0.82173503693748973
S03_Sess01_FB038,0.81784148178612348
S03_Sess01_FB039,0.81535999697146244
S03_Sess01_FB040,0.82562554591142401
S03_Sess01_FB041,0.82441056081166786
S03_Sess01_FB042,0.81929138750809583
S03_Sess01_FB043,0.81720087743261416
S03_Sess01_FB044,0.8318312933160501
S03_Sess01_FB045,0.82657982629663684
S03_Sess01_FB046,0.82582914981511435
S03_Sess01_FB047,0.82723352298004016
S03_Sess01_FB048,0.82910793538903504
S03_Sess01_FB049,0.81275921511834959
S03_Sess01_FB050,0.82887943599750635
S03_Sess01_FB051,0.82648731098770545
S03_Sess01_FB052,0.82161028694817617
S03_Sess01_FB053,0.82343381512075287
S03_Sess01_FB054,0.81132704864284766
S03_Sess01_FB055,0.83552404823280901
S03_Sess01_FB056,0.82127645435064334
S03_Sess01_FB057,0.82096995863213573
S03_Sess01_FB058,0.81215278041202044
S03_Sess01_FB059,0.81979485649687678
S03_Sess01_FB060,0.81748227763173953
S03_Sess02_FB001,0.8132329558388105
S03_Sess02_FB002,0.832203293262884
S03_Sess02_FB003,0.82766261443740574
S03_Sess02_FB004,0.83297817625792536
S03_Sess02_FB005,0.8272703700905959
S03_Sess02_FB006,0.82018691437228231
S03_Sess02_FB007,0.81255704633658088
S03_Sess02_FB008,0.81252361764952385
S03_Sess02_FB009,0.82939818134515486
S03_Sess02_FB010,0.82861213474533613
S03_Sess02_FB011,0.82429391432200749
S03_Sess02_FB012,0.82026783351099775
S03_Sess02_FB013,0.82503822637853763
S03_Sess02_FB014,0.82400875643714011
S03_Sess02_FB015,0.82313929907143912
S03_Sess02_FB016,0.83300373737427436
S03_Sess02_FB017,0.82278396207886229
S03_Sess02_FB018,0.81529051538108421
S03_Sess02_FB019,0.81958940788298762
S03_Sess02_FB020,0.81353858599722328
S03_Sess02_FB021,0.83315280245621293
S03_Sess02_FB022,0.82120139572539586
S03_Sess02_FB023,0.83319855478129379
S03_Sess02_FB024,0.82192858031775062
S03_Sess02_FB025,0.82915285537918726
S03_Sess02_FB026,0.81727091719991951
S03_Sess02_FB027,0.81838365281010717
S03_Sess02_FB028,0.82059774194094925
S03_Sess02_FB029,0.82245846085809815
S03_Sess02_FB030,0.82563407476136041
S03_Sess02_FB031,0.82891148138712878
S03_Sess02_FB032,0.81734813761531366
S03_Sess02_FB033,0.83189946158826333
S03_Sess02_FB034,0.82330255372022398
S03_Sess02_FB035,0.81944547012320901
S03_Sess02_FB036,0.81819585524324856
S03_Sess02_FB037,0.81526234790625562
S03_Sess02_FB038,0.82067530124534493
S03_Sess02_FB039,0.82192708300387751
S03_Sess02_FB040,0.80178975895139393
S03_Sess02_FB041,0.82421170728267834
S03_Sess02_FB042,0.82068607052388354
S03_Sess02_FB043,0.83194530307469838
S03_Sess02_FB044,0.83187211725658694
S03_Sess02_FB045,0.81335865326752088
S03_Sess02_FB046,0.82005802496220426
S03_Sess02_FB047,0.82066563609573751
S03_Sess02_FB048,0.82250217908205403
S03_Sess02_FB049,0.82341293727357923
S03_Sess02_FB050,0.82388546556960451
S03_Sess02_FB051,0.81822271188563656
S03_Sess02_FB052,0.82981349283551464
S03_Sess02_FB053,0.82318798694914552
S03_Sess02_FB054,0.81951786092865331
S03_Sess02_FB055,0.82390742472435163
S03_Sess02_FB056,0.81893456683447163
S03_Sess02_FB057,0.82396069336532762
S03_Sess02_FB058,0.82743696895691365
S03_Sess02_FB059,0.82772469260751202
S03_Sess02_FB060,0.82258632939054066
S03_Sess03_FB001,0.82346543153211216
S03_Sess03_FB002,0.82208593323754098
S03_Sess03_FB003,0.82312255355778652
S03_Sess03_FB004,0.83138080972604533
S03_Sess03_FB005,0.82543947245150051
S03_Sess03_FB006,0.82024238863505794
S03_Sess03_FB007,0.83401982149060327
S03_Sess03_FB008,0.81931734218607033
S03_Sess03_FB009,0.82322466792110971
S03_Sess03_FB010,0.81777041326761069
S03_Sess03_FB011,0.81429062000722541
S03_Sess03_FB012,0.83324353241531879
S03_Sess03_FB013,0.82513155707504005
S03_Sess03_FB014,0.82612172949906748
S03_Sess03_FB015,0.82145982078577562
S03_Sess03_FB016,0.81283054469795513
S03_Sess03_FB017,0.82592790167817598
S03_Sess03_FB018,0.81793708380432617
S03_Sess03_FB019,0.82360250641092236
S03_Sess03_FB020,0.82046666759827591
S03_Sess03_FB021,0.81904047126853374
S03_Sess03_FB022,0.82443877295328183
S03_Sess03_FB023,0.8277642919907765
S03_Sess03_FB024,0.81424896073367703
S03_Sess03_FB025,0.82817505541637515
S03_Sess03_FB026,0.83261026728957599
S03_Sess03_FB027,0.82928897831525938
S03_Sess03_FB028,0.8211388522863442
S03_Sess03_FB029,0.83019240038685449
S03_Sess03_FB030,0.81851753538747507
S03_Sess03_FB031,0.8239360031867824
S03_Sess03_FB032,0.8334003751030693
S03_Sess03_FB033,0.82325660265945777
S03_Sess03_FB034,0.82354655681455835
S03_Sess03_FB035,0.83015092075419306
S03_Sess03_FB036,0.82495204190396831
S03_Sess03_FB037,0.81885642907679079
S03_Sess03_FB038,0.82511441227091442
S03_Sess03_FB039,0.82506844599874274
S03_Sess03_FB040,0.82607041719688257
S03_Sess03_FB041,0.81835093452996877
S03_Sess03_FB042,0.83405241621085235
S03_Sess03_FB043,0.81668095687749453
S03_Sess03_FB044,0.82411905156513787
S03_Sess03_FB045,0.81773824437161657
S03_Sess03_FB046,0.82532190584013743
S03_Sess03_FB047,0.81591710176645282
S03_Sess03_FB048,0.81941701377530074
S03_Sess03_FB049,0.82043573886074661
S03_Sess03_FB050,0.8198318180886689
S03_Sess03_FB051,0.83313605410409952
S03_Sess03_FB052,0.82818114331495363
S03_Sess03_FB053,0.83066771536670037
S03_Sess03_FB054,0.81982685602077965
S03_Sess03_FB055,0.82181084797117632
S03_Sess03_FB056,0.81525198683649891
S03_Sess03_FB057,0.82616111866679653
S03_Sess03_FB058,0.8019825192877027
S03_Sess03_FB059,0.82947734518434657
S03_Sess03_FB060,0.83049344181953799
S03_Sess04_FB001,0.82813186160482077
S03_Sess04_FB002,0.81188751842797924
S03_Sess04_FB003,0.8164521148429551
S03_Sess04_FB004,0.8225110093289506
S03_Sess04_FB005,0.82679345667371373
S03_Sess04_FB006,0.82829148088172755
S03_Sess04_FB007,0.82112769853992107
S03_Sess04_FB008,0.82118762101560783
S03_Sess04_FB009,0.82263332393861777
S03_Sess04_FB010,0.82818379618814053
S03_Sess04_FB011,0.81263484286142795
S03_Sess04_FB012,0.81978771155542562
S03_Sess04_FB013,0.82313173182045785
S03_Sess04_FB014,0.81418823812029617
S03_Sess04_FB015,0.83058871449516181
S03_Sess04_FB016,0.82424207540734429
S03_Sess04_FB017,0.82158222414750559
S03_Sess04_FB018,0.82862138621861436
S03_Sess04_FB019,0.82210846905579482
S03_Sess04_FB020,0.81700929086556873
S03_Sess04_FB021,0.83409604698972617
S03_Sess04_FB022,0.82546379033389383
S03_Sess04_FB023,0.81950684225579218
S03_Sess04_FB024,0.82111715071859426
S03_Sess04_FB025,0.82596449698054009
S03_Sess04_FB026,0.82850027838445017
S03_Sess04_FB027,0.82843807484490983
S03_Sess04_FB028,0.8209743939487103
S03_Sess04_FB029,0.82741772624162413
S03_Sess04_FB030,0.82155774483940325
S03_Sess04_FB031,0.81088779432382574
S03_Sess04_FB032,0.80623928394974775
S03_Sess04_FB033,0.81614253028578299
S03_Sess04_FB034,0.82581976370182486
S03_Sess04_FB035,0.81995787276902954
S03_Sess04_FB036,0.82630597964045616
S03_Sess04_FB037,0.82202876558775306
S03_Sess04_FB038,0.83101140649661209
S03_Sess04_FB039,0.82335020098227785
S03_Sess04_FB040,0.82158753675225205
S03_Sess04_FB041,0.8265370051775528
S03_Sess04_FB042,0.8324821690344496
S03_Sess04_FB043,0.82995067284178237
S03_Sess04_FB044,0.82633921610822991
S03_Sess04_FB045,0.81632712000822072
S03_Sess04_FB046,0.83566064083029867
S03_Sess04_FB047,0.8260840759164978
S03_Sess04_FB048,0.82386858586601763
S03_Sess04_FB049,0.82056353945476457
S03_Sess04_FB050,0.82759387120421801
S03_Sess04_FB051,0.81599546296168268
S03_Sess04_FB052,0.82134825624191532
S03_Sess04_FB053,0.83116326734378199
S03_Sess04_FB054,0.82190870384716341
S03_Sess04_FB055,0.83522054882140429
S03_Sess04_FB056,0.8265780584671466
S03_Sess04_FB057,0.82174175464507893
S03_Sess04_FB058,0.82993329823005613
S03_Sess04_FB059,0.80981520066023827
S03_Sess04_FB060,0.80773259375662065
S03_Sess05_FB001,0.82359053322587572
S03_Sess05_FB002,0.82211885345081859
S03_Sess05_FB003,0.82857161614551478
S03_Sess05_FB004,0.82261360377275927
S03_Sess05_FB005,0.80887993132554747
S03_Sess05_FB006,0.82280961878434322
S03_Sess05_FB007,0.82879231708965717
S03_Sess05_FB008,0.8205557525624686
S03_Sess05_FB009,0.81632276814963056
S03_Sess05_FB010,0.8232825880081478
S03_Sess05_FB011,0.83152841392001675
S03_Sess05_FB012,0.82083839306135498
S03_Sess05_FB013,0.82589060258709313
S03_Sess05_FB014,0.82922378560318655
S03_Sess05_FB015,0.81878663442004818
S03_Sess05_FB016,0.81915365143808894
S03_Sess05_FB017,0.82277458021523064
S03_Sess05_FB018,0.81800454905811693
S03_Sess05_FB019,0.81840286875382329
S03_Sess05_FB020,0.81167429805494129
S03_Sess05_FB021,0.81272329808328703
S03_Sess05_FB022,0.81481664061445847
S03_Sess05_FB023,0.81752686385836359
S03_Sess05_FB024,0.8267891102687438
S03_Sess05_FB025,0.82169185469735206
S03_Sess05_FB026,0.81368347745054614
S03_Sess05_FB027,0.80614715888802235
S03_Sess05_FB028,0.81807998556507455
S03_Sess05_FB029,0.82055095335327455
S03_Sess05_FB030,0.82863598982217734
S03_Sess05_FB031,0.81655808564590249
S03_Sess05_FB032,0.81547731637208509
S03_Sess05_FB033,0.83025749129071014
S03_Sess05_FB034,0.81174071552821647
S03_Sess05_FB035,0.82304175086065101
S03_Sess05_FB036,0.82999526949783853
S03_Sess05_FB037,0.82718469889119361
S03_Sess05_FB038,0.8201748196098928
S03_Sess05_FB039,0.8257130441165812
S03_Sess05_FB040,0.83713284843054014
S03_Sess05_FB041,0.818041834300134
S03_Sess05_FB042,0.81782499771751727
S03_Sess05_FB043,0.80752856716721311
S03_Sess05_FB044,0.82708209776284236
S03_Sess05_FB045,0.8121299028474972
S03_Sess05_FB046,0.8125492661390048
S03_Sess05_FB047,0.82419233857633456
S03_Sess05_FB048,0.81866382284479955
S03_Sess05_FB049,0.82451442570613365
S03_Sess05_FB050,0.81815521555059156
S03_Sess05_FB051,0.82840862735051146
S03_Sess05_FB052,0.81124097450751798
S03_Sess05_FB053,0.8297307814615934
S03_Sess05_FB054,0.82404373997896441
S03_Sess05_FB055,0.81277784454521673
S03_Sess05_FB056,0.81014733496160685
S03_Sess05_FB057,0.82660338151699031
S03_Sess05_FB058,0.82708584315711275
S03_Sess05_FB059,0.81821755615088398
S03_Sess05_FB060,0.82854356679397489
S03_Sess05_FB061,0.82601076760753589
S03_Sess05_FB062,0.8303763640427585
S03_Sess05_FB063,0.81118746185056567
S03_Sess05_FB064,0.81306322829888866
S03_Sess05_FB065,0.82691377336168581
S03_Sess05_FB066,0.82085020313460366
S03_Sess05_FB067,0.82186330703669519
S03_Sess05_FB068,0.82607879020500263
S03_Sess05_FB069,0.81850679589993536
S03_Sess05_FB070,0.82093341635741568
S03_Sess05_FB071,0.82209303560349778
S03_Sess05_FB072,0.81493042775455571
S03_Sess05_FB073,0.82100524785322881
S03_Sess05_FB074,0.82559135854413845
S03_Sess05_FB075,0.83102435002981123
S03_Sess05_FB076,0.82410222674246514
S03_Sess05_FB077,0.82040159281931924
S03_Sess05_FB078,0.83204788343700675
S03_Sess05_FB079,0.80910004464193563
S03_Sess05_FB080,0.81534935956378407
S03_Sess05_FB081,0.82666999808334396
S03_Sess05_FB082,0.80581862409901384
S03_Sess05_FB083,0.82141005848037263
S03_Sess05_FB084,0.82311815420453649
S03_Sess05_FB085,0.82940827866619082
